symbol,geneticConstraint,hasHighQualityChemicalProbes,expressionAtlas
QRSL1,0.2400441257584114,,0.0
LGI1,-0.8617760617760618,,0.0225327119828892
CCR2,0.8625482625482626,1,0.0
ADAMTS4,-0.3938223938223938,0,0.0
SUMO1,0.1738554881412024,,0.0
MFSD2A,-0.6054054054054054,,0.0
GSK3A,-0.7692222835079978,1,0.0
CSF2,-0.5455046883618312,,0.0
CISD2,-0.7551020408163265,,0.045393887911594
MZB1,0.546607832322118,,0.0
WDR89,-0.1091009376723662,,0.0
FCGR2B,0.0460011031439602,,0.0
HSPBAP1,-0.1100937672366243,,0.0
ACTBL2,0.7530060672917815,,0.0
FHL5,0.6101489244346388,,0.0
POTEM,-0.8485383342526199,,0.0
GPHN,-0.9307225592939878,,0.0540535807646959
PTPRR,-0.5281853281853282,,0.0596546264853195
RBM45,-0.1221180364037507,,0.0
PTPN6,-0.8677330391616106,,0.0
STIM2,-0.6815223386651958,,0.0
ATG16L1,-0.6383894098179812,,0.0
ZNF230,0.8094870380584667,,0.0
WT1,-0.9221180364037508,,0.0
S100A10,0.2029784886927743,,0.0
LAMC2,-0.2920022062879206,,0.0
CDKN2B-AS1,0.0,,0.0
LYZ,0.7698841698841699,,0.0
ACAA1,0.3878654164368449,,0.0
APOA4,0.0277992277992278,,0.0
OCLN,-0.3981246552675124,,0.0
IFNAR2,-0.3501378929950358,,0.0279328488625286
NR1H3,-0.6248207391064534,1,0.0
SLC15A1,0.2602316602316603,,0.0
KNG1,-0.6022062879205736,,0.0
CCK,0.7667953667953669,,0.1052623234999036
CLIP1,-0.7355763927192498,,0.0
CCDC80,-0.3692222835079978,,0.0
SMIM29,-0.2726971869829012,,0.0
GGA3,0.04853833425262,,0.1109714737623255
PTAFR,-0.1097628240485383,1,0.0
RHBDF2,-0.6378378378378378,,0.0
VPS35,-0.8714837286265857,,0.0
TMEM232,0.5106453392167678,,0.0
PROM1,0.2384997242140099,,0.0
PIK3CA,-0.9434087148372864,1,0.0
SARM1,0.6162162162162161,,0.0
CALML5,0.913623827909542,,0.0
PPM1A,-0.8146718146718147,,0.0
PLA2G1B,0.5756205184776613,,0.0
COL17A1,-0.102592388306674,,0.0
TRIM52,0.2435741864313292,,0.0
NUP153,-0.9715388858246,,0.0
EEF2K,-0.1258687258687258,,0.0462309561060539
PDSS2,-0.2564809707666851,,0.0
INTS14,-0.5429674572531715,,0.0
SPARC,-0.2147821290678433,,0.0
CTSE,0.3667953667953667,,0.0
SELENOP,0.4113623827909543,,0.1384852137343517
IFNAR1,0.8099282956425813,,0.0
SCN3A,-0.8473248758963045,,0.0194122038814953
ARL8B,-0.4375068946497518,,0.0347784416696313
ANK1,-0.8875896304467733,,0.0
TMCC2,-0.704688361831219,,0.0
SERPINB4,0.7100937672366243,,0.0
HEBP1,0.097738554881412,,0.0
FGF21,0.6905681191395476,,0.0
TRPV3,0.4334252619966905,,0.0
SOCS1,0.6656370656370656,,0.0
HPCAL1,-0.0454495311638168,,0.0
PPP1R1B,-0.5798124655267513,,0.0
MELTF,0.1320463320463321,,0.0
UBE3A,-0.98411472697187,,0.0
FZD1,-0.4584666298952013,,0.0
PREX1,-0.9109762824048538,,0.0511287157512243
LILRB4,0.247435190292333,,0.0
DKK1,0.2319911748483176,,0.0
ITGAM,-0.4674020959735245,,0.0
SLC7A11,-0.2164368450082735,,0.0522343459912529
IDH3B,0.1285162713734142,,0.0422932066360795
RRM2,-0.8932156646442361,,0.0
KCNIP2,-0.3282956425813569,,0.0
HLA-G,0.3023717595146167,,0.0
AP2A1,-0.8614451185879757,,0.0
CDK6,-0.7813568670711528,1,0.0216481051860679
TRPV2,-0.3107556536127964,,0.0
SLC25A27,0.2081632653061225,,0.0086803147529123
GLT1D1,0.0512961941533369,,0.0350740186013527
ERMAP,-0.0944291230005516,,0.0
IL21R,-0.5307225592939879,,0.0
PAH,0.4724765581908439,,0.0
RHOQ,-0.7134031991174848,,0.0
CLDN5,0.9949255377826808,,0.015059598322055
TIGAR,0.3804743519029232,,0.0
YOD1,0.0729178157749586,,0.0
AK5,-0.6882515168229454,,0.0224054618286701
NCAM2,-0.7800330943188086,,0.0
ACSS2,-0.3110865968008824,,0.0
DNAJB6,-0.083177054605626,,0.0
AQP5,0.5280750137892996,,0.0
SLC32A1,-0.8,,0.0104715722110974
PNP,0.0455598455598456,,0.0
CD207,0.3963596249310535,,0.0
IL37,0.7789299503585219,,0.0
DROSHA,-0.8063982349696636,,0.0
KIF11,-0.96569222283508,0,0.0
RPS6KB1,-0.8083838940981798,,0.0
SCN9A,-0.1960286817429675,1,0.0
CELF1,-0.925868725868726,,0.0
SNX8,-0.3774958632101489,,0.0
TET1,-0.9798124655267512,,0.0
IL1F10,0.729619415333701,,0.0
ZNF383,-0.1362382790954219,,0.0
SOST,0.7579702151130723,,0.0
SLC11A1,0.2672917815774958,,0.0
ADRA1B,0.6467733039161612,0,0.0
FTO,-0.0754550468836182,0,0.0
LECT2,0.186100386100386,,0.0
ZNF384,-0.8772200772200772,,0.0
SYNE1,-0.616988416988417,,0.0
PHF1,-0.8562603419746277,,0.0
ADNP,-0.9926089354660784,,0.0
YARS2,0.1245449531163815,,0.0
BCL2A1,0.223166023166023,0,0.0
GABBR1,-0.8164368450082735,,0.0510077257908162
CCT2,-0.7458356315499173,,0.0812634765314522
CLIC5,0.4305570876999449,,0.0
FABP5,-0.2241588527302813,,0.0
FZD7,-0.3166023166023166,,0.0406196061557503
PDK1,0.4769994484280198,1,0.017493146733261
SELENOF,0.5032542746828461,,0.0452946872108123
PANX1,0.0231660231660231,,0.0
RPA3,0.9929398786541644,,0.0217662571609714
GCA,0.8784335355763928,,0.0106967986676895
VIRMA,-0.7524544953116381,,0.0
ITGAL,-0.5756205184776613,1,0.0
INO80E,0.4913403199117485,,0.0
ACVRL1,-0.6086045228902373,1,0.0
WFDC12,0.2437948152233866,,0.0
CD36,0.9819084390512962,,0.0
IL24,0.4337562051847765,,0.0
FLII,-0.3682294539437396,,0.0
IGHG3,0.0,,0.0
RALYL,0.1750689464975179,,0.0379288213085275
CHCHD6,0.4022062879205736,,0.0502333867724558
DEFB1,0.9936017650303364,,0.0
KLF5,-0.6677330391616105,0,0.0
ORMDL3,-0.097407611693326,,0.0
TNC,-0.5578599007170435,,0.0095658041435632
FAAH,0.3113072255929399,1,0.0
PLIN2,0.5973524544953117,,0.0
DUSP4,-0.2740209597352454,,0.0
EIF2A,0.2434638720353006,,0.0
NEUROD6,-0.7802537231108659,,0.0239874599141742
LCE3D,0.0,,0.0
FUT1,0.9254274682846112,,0.0
ATAD3A,-0.1861003861003861,,0.0
RTN4R,-0.877992277992278,,0.0587155708610459
ALKBH5,-0.962162162162162,0,0.0
FMNL2,-0.6414782129067844,,0.0190990624072304
NKRF,0.0,,0.0
PGRMC1,0.0,,0.0560202520485156
SRRM2,-0.9661334804191948,,0.0973106421560127
NAP1L5,0.914726971869829,,0.0414402348536623
DUSP16,-0.6858246001103143,,0.0
NNAT,0.3232211803640374,,0.0
KCNJ15,-0.1149476006618863,,0.0
MUTYH,0.0996138996138995,,0.0
CTF2P,0.0,,0.0
NSUN2,-0.0041919470490898,,0.0
SRA1,0.6954219525648098,,0.0
THBS1,-0.8853833425261997,,0.0
PSG11,0.7311638168781025,,0.0
ELP1,-0.2822945394373966,,0.0452559194681838
PIP,0.4661886376172091,,0.0
LTB4R,0.9520132377275234,1,0.0
FBLN1,-0.6917815774958632,,0.0
VAMP1,0.4912300055157197,,0.0088185503589065
ANGPT2,-0.5603971318257033,,0.0
NQO1,0.4319911748483176,,0.0
MT-ND5,0.0,,0.0122341358095838
ANGPTL8,0.8200772200772202,,0.0
POLB,0.8317705460562603,,0.0303641393543312
SNAPIN,0.715057915057915,,0.0
SPOCK1,-0.585438499724214,,0.0455991533105694
NCF1,-0.5477109762824048,,0.0
IL20,0.6211803640375069,,0.0
ST3GAL2,-0.5480419194704909,,0.0
PYCARD,0.701930501930502,,0.0
CREB3L2,-0.5108659680088252,,0.0
APMAP,0.3001654715940429,,0.0477172381121577
NBR1,-0.4824048538334252,,0.0370686884514809
SCN5A,-0.8251516822945395,,0.0
TTBK1,-0.6988416988416988,1,0.0
CLDN1,-0.2261445118587975,,0.0
SCN10A,0.1628240485383343,1,0.0
HSD11B1,0.0116933259790401,1,0.0
WDR97,0.0,,0.0
CEMIP,-0.3428571428571428,,0.0
PKD2L2,0.2490899062327634,,0.0
C6orf118,0.4986210700496414,,0.0
RALBP1,-0.6550468836183122,,0.0569108022620925
RBX1,0.4632101489244347,,0.0513289447652038
FGF10,-0.911638168781026,,0.0174165400000295
RBBP7,0.0,,0.0371031794100313
CCZ1,-0.4718146718146718,,0.0
NEK7,0.1407611693325978,,0.0647258624781765
RCHY1,-0.2377275234418091,,0.0
PSAT1,0.517484831770546,,0.110384459863599
KRCC1,0.4580253723110865,,0.0
CD63,-0.2872586872586873,,0.0
AKAP6,-0.8306674020959736,,0.0
SNX4,0.1932708218422503,,0.0099391428272384
IL36B,0.7922779922779923,,0.0
SYP,0.0,,0.0
NLK,-0.8803088803088803,,0.0167637603454121
DAB2,-0.7100937672366243,,0.0
ATP12A,-0.2087148372862658,,0.0
NPEPPS,-0.8878102592388306,0,0.0254991965269453
HPGD,0.4888030888030887,0,0.0
CLEC4G,0.6390512961941532,,0.0
TPR,-0.9545504688361832,,0.0
AMFR,-0.5279646993932708,,0.0110195425719279
MAPK3,-0.0578047435190292,1,0.0
SLC7A9,-0.1065637065637066,,0.0
PJA1,0.0,,0.0277955109435196
SBDS,0.2014340871483728,,0.0
ID1,0.641588527302813,,0.0
CRBN,0.310535024820739,1,0.0
TYR,0.5574186431329289,,0.0
SPC25,0.3224489795918368,,0.0
AP1S1,0.198234969663541,,0.0
IL36A,0.5750689464975178,,0.0
KIF9,-0.1646993932708218,,0.0402259888842772
CRH,0.802095973524545,,0.0337666498398238
MFN2,-0.5655819084390513,,0.0
SCN7A,0.2736900165471594,,0.0
GNRH1,0.4151130722559293,,0.0
DDB1,-0.9591836734693876,,0.0
RAN,-0.9301709873138444,,0.0
FH,-0.5703254274682846,,0.0337075117398036
ZDHHC7,-0.6571428571428571,,0.0
MED12,0.0,,0.0
PRICKLE2,-0.8541643684500827,,0.0
SLC19A2,-0.2008825151682294,,0.0
SPARCL1,-0.0639823496966354,,0.0438343863254405
SERBP1,-0.9202426916712632,,0.0
CUL4A,-0.8680639823496966,,0.0
RN7SL1,0.0,,0.0
ASAH2,-0.2251516822945394,,0.0
OCRL,0.0,,0.0
MAK16,-0.8619966905681191,,0.0
GADD45GIP1,0.528295642581357,,0.0
FBXL16,-0.6391616105901821,,0.0
MAP2,-0.9856591285162714,,0.0
FAM219B,0.7225592939878653,,0.0
WNT2B,-0.4703805846662989,,0.0
GNG5,0.6741312741312742,,0.0
CST1,0.990623276337562,,0.0
DDX39A,-0.7351351351351352,,0.0
DDIT3,0.3723110865968009,,0.0
CCDC158,-0.0196359624931053,,0.0
SLAMF8,0.1797021511307226,,0.0
SCN11A,-0.2315499172642029,,0.0
IL23A,0.6069498069498069,,0.0
CBLN1,-0.4414782129067843,,0.0
PIAS2,-0.8744622173193601,,0.0
SPRR2G,0.9303916161059018,,0.0
ATP5PO,-0.171207942636514,,0.0
PLAAT4,0.6822945394373965,,0.0
GPR50,0.0,,0.0
SDHAF3,0.8847214561500276,,0.0
MGST2,-0.0584666298952013,,0.0
LYNX1,0.7287369001654715,,0.0481642481564988
ITGBL1,0.2424710424710425,,0.0
SIGMAR1,0.4964147821290678,0,0.0
CHID1,0.0872586872586873,,0.0
CLEC4A,0.2104798676227248,,0.0
CNFN,0.6536127964699394,,0.0
SLC12A1,0.0036403750689464,,0.0
SCN4A,-0.5344732487589631,,0.0
ATP11B,-0.6640926640926641,,0.0
HDAC11,-0.2769994484280198,,0.0
DEF8,-0.0702702702702702,,0.0
AIFM1,0.0,,0.0
MAP1LC3B,0.4413678985107556,,0.0668339790559494
UBQLN2,0.0,,0.0
CTSZ,0.7547710976282405,,0.0
GZMK,0.4548262548262547,,0.0
DEDD2,0.2664092664092663,,0.0
CPE,-0.6148924434638721,,0.0437963548293947
IKZF4,-0.8039713182570325,,0.0
KLK3,0.1746276889134033,,0.0
NPPB,0.7549917264202979,,0.0
OPTN,-0.158411472697187,,0.0678883341068654
RNF130,-0.355984555984556,,0.0
TRPM7,-0.4639823496966354,,0.0
MEF2A,-0.3476006618863761,,0.0339465288375184
CXCL16,0.1241036955322669,,0.0
IL12A,0.2857142857142858,,0.0
SSH1,-0.4238279095421953,,0.0293281259256532
UBE2H,-0.9278543849972422,,0.0435064930196357
FSIP1,0.5766133480419195,,0.0
SLC30A3,-0.2485383342526199,,0.0
CASR,-0.7202426916712631,,0.0
SLC30A10,0.0369553226696084,,0.0
S1PR1,-0.8693877551020408,1,0.0414630674964543
NSG1,-0.1878654164368449,,0.0823214796903167
TOM1,-0.1777164920022063,,0.0
PHGDH,0.3253171538885824,1,0.0
LGALS7,0.0,,0.0
PLAG1,-0.8238279095421952,,0.0
BMI1,-0.7799227799227799,,0.0
SOX13,-0.5312741312741313,,0.0
SEMA4D,-0.7365692222835081,,0.0
SEZ6,-0.424600110314396,,0.0
IFNA2,0.951792608935466,,0.0
IFNA17,0.8978488692774407,,0.0
SGK1,-0.4156646442360728,1,0.0416559958194867
MAPK8,-0.6520683949255378,1,0.0
CDH6,-0.6769994484280198,,0.0
CCL17,0.8464423607280751,,0.0
CKLF,0.8013237727523441,,0.0
DST,-0.8892443463872035,,0.0
PABPC1,-0.9894098179812464,,0.0
MTDH,-0.6496414782129067,,0.0
GPC4,0.0,,0.0
RHAG,-0.3987865416436845,,0.0
ZNF436,-0.3261996690568119,,0.0
ZNF569,-0.1798124655267512,,0.0
REG1A,0.5753998896856041,,0.0
ITM2B,-0.3919470490899062,,0.0
CD28,-0.5261996690568119,,0.0
TUFM,-0.4323221180364037,,0.0
PLP1,0.0,,0.0520938071020561
ATR,-0.668284611141754,1,0.0116326886281185
PDCD6IP,-0.590292333149476,,0.062662323541963
PTHLH,-0.6219525648097077,,0.027594043869399
PPP2R2C,-0.8208494208494208,,0.0
EIF4G3,-0.948703805846663,,0.0
LRR1,0.4665195808052951,,0.0
RAB5A,-0.801765030336459,,0.0
RETN,0.8423607280750138,,0.0
ANXA5,0.6596800882515168,,0.0260573798885802
NUDT1,0.8136789851075565,1,0.0
ZNF44,0.6361831218974077,,0.0
ZNF501,0.5995587424158852,,0.0
SOD1,0.692553778268064,,0.0823839783847156
CLIC1,-0.1436293436293436,,0.0
MRLN,0.0,,0.0
SOD2,0.0,,0.0
VDAC1,-0.6475455046883618,,0.0639421695080245
P2RX4,0.2020959735245449,1,0.0
CYLD,-0.8668505239933811,,0.0
SORT1,-0.628792057363486,,0.0
AGRN,-0.39580805295091,,0.0
SLC41A1,-0.5842250413678984,,0.0
PLCG1,-0.6837286265857694,,0.0227141344351041
NAP1L1,-0.907446221731936,,0.0269076849078608
TCEAL1,0.0,,0.0
H3P16,0.0,,0.0
EGLN3,-0.2867071152785438,,0.0
TLR9,0.2581356867071152,0,0.0
SIGLEC10,-0.251296194153337,,0.0
CCL28,0.4370656370656371,,0.0
THY1,0.2028681742967457,,0.0492332551524709
USP6,-0.1990071704357419,,0.0
VCPIP1,-0.9778268063982348,,0.0
SAXO2,0.6466629895201323,,0.0
SLC23A2,-0.4101489244346387,,0.0421459802204895
ASCL1,-0.677992277992278,,0.1035028130634579
SNURF,0.0007722007722008,,0.0
PLXNA4,-0.8960838389409818,,0.0
WDR26,-0.9823496966354108,,0.0
CCL11,0.8155543298400441,,0.0
CD200,-0.2039713182570325,,0.0596911234862577
HSPA1B,0.8856039713182571,,0.0149890272831263
MAPKAPK3,-0.0455598455598456,,0.0
DSCAML1,-0.9218974076116934,,0.0310887475127022
FASLG,-0.5600661886376173,,0.0
AVPR2,0.0,1,0.0
MCM2,-0.4276889134031991,,0.0
PIK3C2B,-0.6237175951461666,,0.0
ENSG00000288645,0.0,,0.0
TIMP1,0.0,,0.0
ROCK2,-0.8487589630446774,1,0.0
PMAIP1,0.8861555432984005,,0.0
NSUN6,0.7131825703254275,,0.0
PYM1,-0.5432984004412575,,0.0
TREM1,0.1049089906232763,,0.0
HPGDS,0.9527854384997244,,0.0
SDC3,-0.3966905681191395,,0.0204775073134458
GNGT2,0.7690016547159404,,0.0
RBMS3,-0.5821290678433535,,0.1476053949416647
IRF3,-0.034638720353006,,0.0
PRDM16,-0.8827357970215113,,0.0644409746867941
SIRT5,-0.037065637065637,,0.0
CD52,0.8400441257584115,,0.0
RSRC2,-0.9855488141202426,,0.0324410604808797
FKBP5,-0.5374517374517375,1,0.0196856558087247
SNHG14,0.0,,0.0108270989943412
TMEM201,-0.5467181467181468,,0.0
DDIT4,0.6672917815774959,,0.0695184813360484
AKAP9,-0.488361831218974,,0.0
GSR,0.3655819084390512,0,0.0
RHBDD1,0.6290126861555434,,0.0
RIGI,0.0290126861555433,,0.0
DAO,0.416657473800331,0,0.0
USP11,0.0,,0.0742615827835598
NLRC3,0.593381136238279,,0.0
MLKL,0.380253723110866,1,0.0
HEY2,0.5014892443463872,,0.0608814721073501
RHBDL3,-0.3104247104247104,,0.0
LBR,-0.6900165471594043,,0.0
REDIC1,0.4136789851075566,,0.0
PRLHR,0.7971318257032542,,0.0
GHITM,-0.0047435190292333,,0.0371620928934815
NLRP10,0.4628792057363486,,0.0
RARRES2,0.5000551571980143,,0.0
SPZ1,0.8580253723110867,,0.0
PRSS55,0.9897407611693324,,0.0
CRISP2,0.2108108108108108,,0.0
ARX,0.0,,0.0
FAM186A,-0.2011031439602868,,0.0
ZBTB20,-0.8859349145063431,,0.0628135864123249
MEP1B,0.4195256480970766,,0.0
DCTD,0.9515719801434088,,0.0
JAK1,-0.9731936017650304,1,0.0746334435088968
SELENOS,0.8197462768891339,,0.019250881804984
LAMP5,0.7349145063430778,,0.0529865845997158
GOLGA8M,0.0516271373414229,,0.0
SLC15A4,-0.2127964699393271,,0.0
LRRTM1,-0.8055157198014341,,0.038625209691442
LGALS7B,0.0069498069498068,,0.0
ESRRA,-0.7322669608383894,,0.0
PRDX5,0.4367346938775509,,0.0570464373193755
ARRB2,-0.6184225041367899,,0.0
C4B,-0.7798124655267512,,0.0
NPPA,0.5123000551571981,,0.0
CRLF2,0.0,,0.0
RBM15,-0.95146166574738,,0.0
HOXA11,-0.5618312189740762,,0.0
PLA2G3,-0.0015444015444014,,0.0
MAP2K1,-0.6715940430226144,1,0.0435221314916316
GAL,0.8034197462768891,,0.0
APOA2,0.0769994484280198,,0.0
TCF3,0.4407060121345836,,0.0802796750413743
ROBO3,-0.3691119691119691,,0.0
SP1,-0.9726420297848868,,0.0
SLC51A,-0.0769994484280198,,0.0
SLC6A6,-0.7960286817429675,,0.0
PLAT,-0.2811913954771098,,0.0
CEACAM4,0.6488692774407061,,0.0
DEFB103B,0.0,,0.0
DEFB103A,0.0,,0.0
DTL,-0.5255377826806398,,0.0
ISG20,0.3849972421400993,,0.0
ZNF224,0.6016547159404302,,0.0
C17orf107,0.793381136238279,,0.0
CSF3,0.4369553226696083,,0.0
ALDH7A1,0.024931053502482,,0.0
RD3,0.2596800882515169,,0.0
HDAC9,-0.8177606177606178,,0.0
PTBP1,-0.924434638720353,0,0.0174102847604249
EFHD2,0.3658025372311086,,0.0
HLA-B,0.8842801985659128,,0.0
KIF21B,-0.6568119139547711,,0.0
CLPP,-0.0558190843905129,,0.0
TRIM35,0.0091560948703806,,0.0
SLC25A3,-0.6521787093215665,,0.0850963698961832
BOLL,-0.2697186982901268,,0.0
GSDMB,0.1153888582460012,,0.0
H3P10,0.0,,0.0
TOMM70,-0.8882515168229455,,0.0293169949768996
SLC22A31,0.9249862107004964,,0.0
PDXP,0.940099282956426,,0.0
CEBPA,0.581246552675124,,0.0
PACSIN2,-0.6613348041919471,,0.0
CD86,-0.6261445118587976,,0.0
SHC1,-0.4293436293436293,,0.0
NT5E,0.4576944291230005,1,0.0
LRP6,-0.909542195256481,,0.0
ISG15,0.8494208494208495,,0.0
ITGA4,-0.5645890788747931,,0.0
GPR37,-0.4850523993381136,,0.0386654236652642
DDX24,-0.6653061224489796,,0.0305789768725513
ITGB2,-0.271042471042471,,0.0
GMEB1,-0.9801434087148372,,0.0
BCAS4,0.2039713182570326,,0.0
POLR2A,-0.9555432984004412,,0.0
CH25H,0.11296194153337,,0.0
ENG,-0.821842250413679,,0.0
CALHM1,0.5028130170987313,,0.0
LIMS1,-0.1767236624379481,,0.0
COL28A1,0.2732487589630445,,0.0
NFKBIA,-0.6886927744070601,,0.0949935879379439
EPB41L4A,0.4678433535576392,,0.0
GOLGA6L10,-0.7838940981798125,,0.0
PGM2L1,-0.4849420849420849,,0.0476854412656205
TMEM185B,-0.327523441809156,,0.0
ADSS2,-0.5102040816326531,,0.0
PLA2G6,0.0070601213458356,,0.0
CASP1,-0.2595697738554882,1,0.0
PRSS23,-0.0233866519580805,,0.0
PBXIP1,0.368781025923883,,0.0831324767605975
MAP1LC3A,0.5039161610590182,,0.0
S100A8,0.7609487038058467,,0.0250535830450062
PRKAG2,-0.5913954771097628,,0.049124821535945
SYN1,0.0,,0.058927393457704
BCL2,-0.8292333149476007,1,0.0451402599645235
HSPA8,-0.989299503585218,,0.0
GDF10,0.2529509100937672,,0.0
MET,-0.7445118587975731,1,0.0489914952928876
CRB1,-0.3246552675124103,,0.0539962845246433
EIF1,-0.5376723662437948,,0.0
RPS23P1,0.0,,0.0
PLA2G2A,0.3329288472145615,,0.0
P2RY2,0.9449531163816878,,0.0
PPIA,-0.7628240485383342,,0.0
RIPK3,0.4110314396028682,,0.0
CDH2,-0.8583563154991727,,0.0
YWHAZ,-0.995477109762824,,0.0124859556081056
TRIM46,-0.8424710424710424,,0.0
CD74,-0.2058466629895201,,0.0
FABP7,0.5731936017650303,,0.0223860071395981
BTK,0.0,1,0.0
B3GAT1,-0.3685603971318257,,0.0
NCKIPSD,-0.1437396580253723,,0.0
PTPRU,-0.6599007170435742,,0.0
TNFSF11,-0.5652509652509652,,0.0
TNFRSF1B,-0.5232211803640375,,0.0
TRAK1,-0.7302813017098732,,0.0
FTMT,0.3284059569773856,,0.0
ADAR,-0.7406508549365692,,0.0
BANF1,-0.8982901268615554,,0.0
TGFBR3,-0.5239933811362383,,0.0446813721525893
PLTP,0.057915057915058,,0.0
DCTN5,-0.1210148924434638,,0.0562407392394311
NBPF3,0.2936569222283507,,0.0
NRBF2,-0.3870932156646443,,0.0239670406778657
AHSA1,-0.6818532818532819,,0.0159133279893707
NACC2,-0.6082735797021511,,0.094677362660281
DSG1,-0.7354660783232212,,0.0
CNTRL,-0.2382790954219525,,0.0322586446886335
ISYNA1,0.0614451185879756,,0.0
PRR15,0.9824600110314397,,0.0
APCS,0.863761720904578,,0.0
ZNF574,-0.5705460562603419,,0.0
NRG4,0.0,,0.0
IGLL1,0.8757859900717044,,0.0
ATP6V0E2,0.0083838940981797,,0.0
ACER1,0.6148924434638721,,0.0
LOX,-0.6840595697738555,,0.0
MARK2,-0.8977385548814121,,0.0
FOXP3,0.0,,0.0
ASPA,0.2271373414230557,,0.0
TAC1,-0.2623276337562051,,0.052240237903092
UBE2V1,0.2805295091009376,,0.0
ADAP1,-0.0344180915609486,,0.0
HSP90B1,-0.865857694429123,0,0.0527509044925375
TP63,-0.8902371759514617,,0.0
RNF168,0.6109211252068394,,0.0
TLR8,0.0,1,0.0
CRK,-0.8568119139547711,,0.0
POLDIP2,0.1753998896856039,,0.0
AIMP2,0.2425813568670711,,0.0
RNF19A,-0.6429123000551572,,0.0
GRAP2,0.2639823496966353,,0.0
FEZ1,-0.4933259790402647,,0.0
CHMP7,-0.6942084942084943,,0.0
SERPINA1,0.2900165471594043,,0.0
TYRP1,0.6027578599007171,,0.0384556115158731
NSMAF,-0.3087699944842802,,0.0
RBM15B,-0.8026475455046884,,0.0
C9orf72,0.0354109211252069,,0.0142429224247749
GRM1,-0.7744070601213459,1,0.0
VKORC1L1,-0.6150027578599007,,0.0
LAMB2,-0.5009376723662438,,0.0713156046738719
LRP3,0.456150027578599,,0.0
F2R,-0.1536679536679537,1,0.0
MDH2,0.0265857694429123,,0.0419546424543935
IL18R1,0.3238830667402095,,0.0
FASN,-0.8996138996138996,1,0.0
OBI1,0.3500275785990072,,0.02860090661379
PARP16,0.3696635410921125,,0.0
ENSG00000288534,0.0,,0.0
PPP4R2,-0.2756756756756756,,0.0
NCL,-0.9939327082184224,,0.0
DYSF,-0.2283507997793712,,0.0
PELI1,-0.6228350799779372,,0.0
FOS,-0.593050193050193,,0.0
MYBL1,-0.9014892443463872,,0.0
TREML4,0.5345835631549918,,0.0
RPTOR,-0.9532266960838388,,0.0
TBCE,-0.1735245449531164,,0.0
TRPM4,0.2088251516822945,,0.0
USP10,-0.78996138996139,,0.0
CEACAM19,0.681412024269167,,0.0
KIR3DL1,0.8550468836183123,,0.0
TPPP,-0.359073359073359,,0.0
CCL18,0.8046332046332045,,0.0
BCAR1,-0.3198014340871483,,0.0
SFTPD,-0.3171538885824599,,0.0
SLC30A1,-0.785107556536128,,0.0165471785049105
TMED9,0.1571980143408715,,0.0
MKKS,0.2519580805295092,,0.0925113473647695
ICA1,-0.3673469387755101,,0.0
TNFRSF11B,-0.6404853833425261,,0.0
POFUT4,0.6155543298400441,,0.0
CYCS,-0.8586872586872587,,0.0
PPP1CC,-0.5900717043574186,0,0.0
PLCB1,-0.8404853833425262,,0.0114010349367667
NFATC1,-0.7290678433535576,,0.0
DEK,-0.3375620518477661,,0.0
CYFIP1,-0.750799779371208,,0.0
ACP3,0.2001103143960287,,0.0
ESRRG,-0.7266409266409266,,0.0095965622648515
TP73,-0.6005515719801434,,0.0
CYBB,0.0,,0.0
WNT5A,-0.7546607832322119,,0.0
MGAM,-0.2349696635410921,,0.0
MYBPC3,-0.0918918918918918,,0.0
OPN1MW,0.0,,0.0
GPR55,0.1009376723662438,0,0.0
IDE,-0.5217870932156646,0,0.0
TRIM72,0.7608383894098181,,0.0
TERT,-0.5767236624379481,1,0.0
GLS,0.4324324324324324,1,0.0680184522776859
CIRBP,-0.4151130722559294,,0.0
OR5D14,0.9569773855488142,,0.0
NCAPH2,-0.2996138996138996,,0.0
MT1L,0.0,,0.0
TPH2,-0.6347490347490348,,0.0
GOLPH3,0.2333149476006619,,0.0
COL6A6,0.137562051847766,,0.0
TOP2B,-0.8645339216767788,,0.0
DDOST,-0.3703254274682845,,0.0164762305626574
BLVRA,-0.1916161059018202,,0.0
TMEM119,0.8610038610038611,,0.0
METRNL,-0.2040816326530612,,0.0
SOX10,-0.9256480970766684,,0.0
RGS6,-0.4864864864864865,,0.0
NHLRC1,0.2881412024269167,,0.0
DICER1,-0.9057915057915058,,0.0318113329945221
SDS,0.0104798676227246,,0.0
GMFB,0.0,,0.0
PDE4A,-0.7581908439051296,0,0.0
CXCL10,0.049531163816878,,0.0
NOTCH2,-0.9800330943188086,,0.0933450795258092
FCN2,0.344511858797573,,0.0
C1GALT1,-0.5816878102592389,,0.0
LAMP2,0.0,,0.0689043105314189
MBTPS1,-0.2037506894649752,,0.0381307382104354
CD40,-0.4698290126861555,,0.0
GOLGA6L7,-0.1302813017098731,,0.0
CXCR4,-0.6726971869829013,0,0.0618626267931367
KLK5,0.1632653061224489,,0.0
SLC3A2,-0.1051296194153337,,0.0
LRRTM3,-0.4083838940981797,,0.0
GGT1,-0.6029784886927745,,0.0
MCF2L,-0.3338113623827909,,0.0
GGTLC5P,0.0,,0.0
GGTLC4P,0.0,,0.0
GGTLC3,0.0,,0.0
RTP2,0.3639271924986211,,0.0
GSTP1,0.6168781025923884,,0.0
PCK1,0.246442360728075,,0.0
